,noisy,pesq_wb,pesq_nb,apc-snr,stft_snr,time_sisnr_,stoi_score,pmsqe_score,time,mse,log_mse
3546,clean_fileid_170_3-127890-C-9-5-263501-A-25_snr17_pitch_0.71_fileid_2894.wav,3.166787148,3.467665195,-16.72153854,-23.86003685,-23.86010933,0.982670044,0.52694875,0.354053497,0.001922258,5514.604004
3547,clean_fileid_170_3-141559-A-45-3-233151-A-2_snr5_pitch_0.19_fileid_12002.wav,1.999768734,2.762253046,-9.360610962,-12.28044987,-12.26103306,0.943199558,0.972085476,0.362038374,0.052532483,6385.927246
3548,clean_fileid_170_3-144827-B-11-2-109231-B-9_snr-1_pitch_-0.94_fileid_2351.wav,1.440123081,1.879365444,-5.247896194,-8.39778614,-8.380133629,0.855015384,1.573730588,0.337111473,0.101142831,7064.208008
3549,clean_fileid_170_3-150979-C-40-2-109231-A-9_snr27_pitch_-0.88_fileid_11306.wav,3.870864391,4.149707794,-23.8342762,-29.99165535,-29.95730209,0.998761998,0.267819881,0.327134609,0.000379972,4888.406738
3550,clean_fileid_170_3-152007-A-20-2-114280-A-0_snr16_pitch_0.45_fileid_2200.wav,3.367269039,3.676136017,-17.06824493,-21.56158829,-21.57879639,0.989089261,0.402220488,0.351059198,0.001023349,5375.205566
3551,clean_fileid_170_3-155578-A-14-4-165791-B-45_snr6_pitch_0.21_fileid_2926.wav,2.008675098,2.641726494,-10.17377663,-14.35982895,-14.35515213,0.929544819,1.211844206,0.355050087,0.00214802,6683.835938
3552,clean_fileid_170_3-155584-A-14-1-48413-A-38_snr13_pitch_-0.56_fileid_6320.wav,2.488423109,3.094559431,-15.08915901,-20.28452301,-20.34189987,0.978449141,0.67174387,0.387963772,0.00267623,5849.669434
3553,clean_fileid_170_3-155642-A-11-3-187710-A-11_snr-1_pitch_-0.51_fileid_23.wav,1.482417822,2.186322451,-3.909373522,-7.012919426,-7.022270203,0.848494362,1.50070405,0.362010717,0.027767235,6479.38916
3554,clean_fileid_170_3-160119-A-15-1-116765-A-41_snr-6_pitch_-0.5_fileid_457.wav,1.446773052,2.012353897,-1.681867719,-3.162758827,-3.172284365,0.813892056,1.349628329,0.342084646,0.067450173,6586.222168
3555,clean_fileid_170_3-160993-A-3-2-81731-A-10_snr-9_pitch_-0.19_fileid_7060.wav,1.311668396,1.782392263,-2.386067152,-3.702190161,-3.685808659,0.814685607,1.790537834,0.317156792,0.015939405,6561.870605
3556,clean_fileid_170_3-163607-B-13-2-125875-A-13_snr-5_pitch_-0.79_fileid_7723.wav,1.261793971,1.766880989,-3.011595726,-6.112205982,-6.080393791,0.815267902,1.902014017,0.328114271,0.018018253,7661.188965
3557,clean_fileid_170_3-164595-A-15-1-18527-A-44_snr28_pitch_-0.95_fileid_10972.wav,4.111941814,4.205506802,-28.00488472,-34.81017685,-34.94931412,0.99834605,0.157544941,0.36402607,6.29E-05,4692.939453
3558,clean_fileid_170_3-170015-A-0-1-137-A-32_snr23_pitch_-0.1_fileid_6872.wav,3.815937757,3.885774374,-23.51648331,-30.30296135,-30.2952404,0.991954863,0.223592162,0.349081278,0.000140541,5071.125
3559,clean_fileid_170_3-180147-A-30-1-9886-A-49_snr9_pitch_-0.7_fileid_7028.wav,2.892372131,3.330820322,-14.58775902,-20.40416718,-20.40729332,0.975022066,0.598810911,0.33911109,0.007213896,5781.136719
