,noisy,pesq_wb,pesq_nb,apc-snr,stft_snr,time_sisnr_,stoi_score,pmsqe_score,time,mse,log_mse
1499,clean_fileid_134_4-155670-A-26-4-164859-A-1_snr-5_pitch_0.94_fileid_1778.wav,2.566502094,2.952702999,-11.66494846,-15.00575829,-15.89894867,0.919358468,0.885034084,0.383940935,0.089775361,4077.755615
1500,clean_fileid_134_4-156227-A-9-3-171281-A-6_snr24_pitch_-0.99_fileid_5658.wav,3.702472925,3.886368036,-24.33417511,-28.44825935,-28.47884941,0.990306499,0.286456764,0.319176197,0.119714528,3505.006348
1501,clean_fileid_134_4-156843-A-21-5-222894-A-32_snr10_pitch_-0.61_fileid_12058.wav,2.833709955,3.425832272,-13.35238075,-16.08494949,-16.1598053,0.952478182,0.416461855,0.340973139,0.674042344,3679.622803
1502,clean_fileid_134_4-170247-A-12-1-155858-A-25_snr-4_pitch_-0.52_fileid_13475.wav,2.143312693,2.895834923,-10.47107887,-13.20081329,-13.16881275,0.928954613,0.86968416,0.360039473,0.397725254,4486.466309
1503,clean_fileid_134_4-171396-A-24-4-209536-A-37_snr20_pitch_-0.03_fileid_9367.wav,3.496977806,3.874358416,-20.65266418,-24.19000626,-24.10739899,0.987061735,0.284304708,0.355059385,4.269932747,3538.618896
1504,clean_fileid_134_4-172500-B-27-2-87781-A-10_snr14_pitch_-0.3_fileid_10321.wav,3.267564535,3.582582951,-17.73625946,-22.50912476,-22.59123993,0.981997578,0.44937855,0.3640275,0.366544783,3842.318359
1505,clean_fileid_134_4-172500-D-27-2-101676-A-10_snr0_pitch_0.93_fileid_9831.wav,1.50642705,2.064820766,-7.405720234,-11.77006912,-11.80228806,0.838615365,1.352378249,0.364028454,0.535830617,5466.438477
1506,clean_fileid_134_4-175855-A-43-5-198891-B-8_snr7_pitch_0.92_fileid_2424.wav,2.868255854,3.212769508,-14.28280067,-13.93804359,-13.91278839,0.957300135,0.543732882,0.364026308,0.120738342,4136.67041
1507,clean_fileid_134_4-185619-A-21-1-23706-A-49_snr28_pitch_0.57_fileid_9008.wav,3.965305567,3.998531103,-23.37321091,-26.12044907,-26.07931137,0.988928874,0.129431888,0.358054161,0.151366994,3293.763916
1508,clean_fileid_134_4-189830-A-22-3-169907-A-29_snr14_pitch_-0.44_fileid_3785.wav,2.537467241,3.033606052,-13.35241508,-18.89206314,-19.02589226,0.932896202,0.678796768,0.389957666,4.24699688,4483.102051
1509,clean_fileid_134_4-189832-B-22-3-68630-A-40_snr9_pitch_-0.15_fileid_11437.wav,1.966037989,2.51738739,-9.841756821,-14.93503094,-14.92511749,0.899590093,0.927366912,0.379986286,1.648548841,5111.185547
1510,clean_fileid_134_4-194680-A-36-1-32579-A-29_snr-3_pitch_-0.06_fileid_9583.wav,1.420746803,1.904280543,-3.556056976,-5.059229851,-5.03856945,0.739260938,1.483379245,0.345077991,0.052752953,4908.297363
1511,clean_fileid_134_4-195451-A-44-3-180256-A-0_snr-6_pitch_0.31_fileid_8707.wav,1.379656196,1.857083559,-2.794329166,-4.237324238,-4.243503571,0.734153926,1.656904936,0.346063614,0.569305658,5504.149414
1512,clean_fileid_134_4-198841-A-37-4-133895-A-7_snr5_pitch_0.65_fileid_7136.wav,2.456771612,2.987344742,-12.31665516,-17.8213768,-17.80897903,0.91371491,0.671247065,0.285249472,1.798141003,4591.603516
1513,clean_fileid_134_5-157204-A-16-2-92627-A-27_snr25_pitch_-0.08_fileid_2943.wav,3.912228584,4.08564806,-20.23448181,-27.31949997,-27.60016632,0.994482769,0.218685448,0.316084385,4.39673996,3579.544922
1514,clean_fileid_134_5-160614-D-48-5-215449-A-47_snr12_pitch_0.35_fileid_2382.wav,2.780039787,3.250082731,-13.33653355,-16.89322662,-16.92572212,0.96933029,0.533967853,0.321233988,0.70361352,3896.214844
1515,clean_fileid_134_5-160614-H-48-1-15689-B-4_snr-5_pitch_0.09_fileid_5748.wav,1.941713333,2.394315004,-10.86205101,-12.97958851,-12.99174881,0.870548169,0.986151576,0.34406805,0.070413366,4647.404297
1516,clean_fileid_134_5-177034-A-18-5-260875-A-35_snr18_pitch_-0.97_fileid_8858.wav,3.17601943,3.51905632,-17.17418671,-21.11020279,-21.11037064,0.983174304,0.357254565,0.390931606,1.48957932,3911.549561
1517,clean_fileid_134_5-179865-A-43-2-82274-B-5_snr23_pitch_-0.42_fileid_3938.wav,3.963358164,4.138334274,-21.39793587,-25.71029663,-25.77272606,0.990532536,0.16636689,0.380981445,4.349914551,3373.44751
1518,clean_fileid_134_5-179868-A-43-4-251645-A-49_snr17_pitch_0.26_fileid_5006.wav,2.861094475,3.379323959,-17.98817253,-22.33604431,-22.33264732,0.972243544,0.465176135,0.360054255,0.234671712,4286.888672
1519,clean_fileid_134_5-185516-A-27-3-116135-A-1_snr-9_pitch_0.88_fileid_3816.wav,1.836589932,2.597966909,-12.05753899,-15.12599373,-15.13550568,0.868101047,1.045986772,0.353055954,0.08268211,4909.40332
1520,clean_fileid_134_5-185579-A-41-5-209833-A-38_snr29_pitch_0.57_fileid_7015.wav,3.86626935,4.194447041,-24.50443459,-29.56622314,-29.75361252,0.993935409,0.193965256,0.344079733,0.956949532,3683.280518
1521,clean_fileid_134_5-192191-A-19-2-141584-A-38_snr29_pitch_-0.96_fileid_12814.wav,4.101558208,4.247849464,-27.17934418,-31.17332649,-31.26804161,0.997285256,0.117181242,0.34101367,0.151753187,3077.907715
1522,clean_fileid_134_5-197118-A-45-5-194932-A-7_snr-9_pitch_0.6_fileid_1967.wav,1.160548806,1.317945361,0.003450417,-0.801441908,-0.815242529,0.611868076,2.323815823,0.335103512,0.034000807,6158.723633
1523,clean_fileid_134_5-197121-B-45-1-35687-A-38_snr29_pitch_-0.46_fileid_10651.wav,4.056564331,4.149760723,-24.67684746,-29.84255981,-29.88604546,0.993084627,0.167942598,0.370010376,1.203962684,3354.740723
1524,clean_fileid_134_5-198411-C-20-2-37806-C-40_snr29_pitch_-0.52_fileid_7867.wav,4.03684473,4.23393774,-24.01888084,-27.63005257,-27.67410278,0.996336943,0.166485325,0.337106228,0.478471786,3173.084717
1525,clean_fileid_134_5-209719-A-24-4-251959-A-47_snr10_pitch_0.23_fileid_8145.wav,2.203889608,2.78609848,-11.27639008,-14.5504837,-14.60538673,0.938116983,0.656831741,0.351030827,3.807598829,4657.692383
1526,clean_fileid_134_5-212050-A-27-2-118459-A-32_snr26_pitch_0.17_fileid_1470.wav,3.644020319,3.927834988,-24.5053215,-29.9554615,-30.00440979,0.985134909,0.28169325,0.341263771,0.239701599,3886.455078
1527,clean_fileid_134_5-218196-B-27-3-142604-A-24_snr16_pitch_-0.68_fileid_910.wav,3.084205627,3.467559576,-16.15024567,-18.31256676,-18.36650467,0.972228376,0.36939159,0.342077255,4.372872353,3985.027588
