,noisy,pesq_wb,apc-snr,stft_snr,time_sisnr_,stoi_score,pmsqe_score,mse,apc-mse,stft_diff,snr,log_mse,time
3790,clean_fileid_175_4-177250-A-10-5-133989-B-42_snr-5_pitch_-0.03_fileid_3966.wav,1.478811979,-3.766836882,-5.514815331,-6.001877308,0.867595007,1.980434775,0.010301325,0.003579422,0.11248637,-5,4994.340332,0.148603678
3791,clean_fileid_175_4-178402-A-43-5-200334-A-1_snr17_pitch_0.05_fileid_3001.wav,3.90157485,-18.89289474,-22.87775993,-23.15378952,0.992516742,0.222844332,0.005816647,0.001590501,0.059275795,17,3435.168945,0.148603678
3792,clean_fileid_175_4-181955-A-3-3-103050-A-19_snr23_pitch_0.06_fileid_12187.wav,3.654114723,-20.76401901,-24.78565407,-24.96633339,0.992693866,0.411167324,0.000100686,7.51E-05,0.035562292,23,3321.792236,0.15268445
3793,clean_fileid_175_4-182613-A-11-4-188033-A-38_snr20_pitch_0.11_fileid_6417.wav,3.491978645,-16.88923264,-21.78617668,-22.22623062,0.985516519,0.40097338,0.000401314,0.000277943,0.054228358,20,3427.876221,0.160561085
3794,clean_fileid_175_4-184235-A-28-1-62565-A-44_snr0_pitch_-0.17_fileid_4042.wav,2.360953808,-12.30995178,-14.38176537,-15.07906055,0.961482353,0.700976074,0.021116018,0.004049302,0.095130153,0,3353.623047,0.142618656
3795,clean_fileid_175_4-187769-B-14-2-209473-A-25_snr16_pitch_0.43_fileid_10374.wav,2.570013762,-15.5816412,-20.35103798,-20.50958443,0.976162485,0.73486805,0.000432275,0.000317911,0.064538471,16,3803.761475,0.15458703
3796,clean_fileid_175_4-188191-B-29-1-32373-B-35_snr6_pitch_-0.89_fileid_7375.wav,2.152463913,-10.09455109,-13.10085392,-13.4385004,0.939204412,0.954709172,0.042147908,0.008852283,0.127811998,6,3791.422852,0.15040803
3797,clean_fileid_175_4-191015-A-43-4-194711-A-38_snr13_pitch_-0.64_fileid_8430.wav,3.50804925,-17.87259483,-22.66551781,-23.13060951,0.988942819,0.458904088,0.000250749,0.000186998,0.056688175,13,3515.833008,0.151723146
3798,clean_fileid_175_4-204618-A-11-3-137152-A-1_snr18_pitch_0.74_fileid_13499.wav,3.464501619,-16.81804276,-21.7791481,-21.90483284,0.985393391,0.424331218,0.000498258,0.000323934,0.063369334,18,3628.149658,0.151593924
3799,clean_fileid_175_4-207116-A-23-3-151206-A-23_snr-5_pitch_0.21_fileid_8398.wav,1.282152772,-2.593574286,-4.87694788,-5.067144394,0.76629933,1.944805861,0.019532455,0.005956992,0.116726346,-5,4780.635254,0.147604465
3800,clean_fileid_175_4-209536-A-37-5-195517-A-7_snr9_pitch_0.38_fileid_2863.wav,3.282299995,-15.88792229,-21.85962868,-21.97602844,0.982838065,0.567338526,0.00086989,0.000587588,0.07236053,9,3776.181396,0.136633635
3801,clean_fileid_175_4-210000-A-23-3-110913-B-7_snr-3_pitch_0.77_fileid_13626.wav,1.460429311,-4.978947163,-7.103089333,-7.362205982,0.868883708,1.442450166,0.065556429,0.012807867,0.148986295,-3,4553.740234,0.144613743
3802,clean_fileid_175_4-218199-A-35-5-234263-A-25_snr-10_pitch_0.88_fileid_10195.wav,1.149349809,2.610659361,2.485155106,2.38106823,0.644181957,2.121587515,0.001879115,0.001266849,0.054750815,-10,5185.04248,0.180192709
3803,clean_fileid_175_5-147297-A-27-3-163607-A-13_snr9_pitch_-0.48_fileid_3082.wav,2.370515347,-12.02975273,-17.41140556,-17.81563568,0.9607039,0.976807594,0.019122448,0.006872285,0.156299159,9,3942.042725,0.150484324
3804,clean_fileid_175_5-157204-A-16-2-92627-A-27_snr22_pitch_-0.48_fileid_6143.wav,3.820901394,-17.84988594,-24.38476181,-25.24494171,0.997136239,0.344717681,0.00109444,0.000674713,0.065287605,22,3227.19751,0.151518822
3805,clean_fileid_175_5-177957-A-40-2-50667-A-41_snr-6_pitch_-0.74_fileid_5176.wav,1.24364996,-1.37978363,-2.323215008,-2.510890007,0.812658891,2.12252593,0.006196777,0.002830701,0.089367613,-6,4747.570313,0.176532507
3806,clean_fileid_175_5-177957-B-40-2-70344-A-33_snr10_pitch_0.0_fileid_6798.wav,3.237464428,-15.40901279,-19.10902786,-19.45329475,0.982546648,0.479790211,0.001697775,0.000671855,0.070091181,10,3583.746338,0.171538115
3807,clean_fileid_175_5-194899-C-3-1-56380-B-5_snr17_pitch_-0.49_fileid_2736.wav,3.500463247,-16.57518578,-19.86153984,-20.00634193,0.977632902,0.378516227,0.000611793,0.000296678,0.038552433,17,3136.717529,0.157580614
3808,clean_fileid_175_5-198411-C-20-2-37806-C-40_snr-2_pitch_0.74_fileid_1358.wav,1.301499128,-3.855392933,-5.429084778,-5.656011105,0.844783575,1.769204974,0.135915324,0.021371117,0.167809948,-2,4665.473145,0.144607544
3809,clean_fileid_175_5-198411-D-20-5-191497-A-33_snr27_pitch_0.27_fileid_13808.wav,3.856242418,-21.52544022,-28.41904831,-28.56477356,0.992768491,0.256786764,0.000880094,0.000509315,0.066952378,27,3354.394287,0.145610809
3810,clean_fileid_175_5-200334-B-1-3-146873-A-24_snr13_pitch_-0.69_fileid_4526.wav,3.741444826,-17.22051239,-20.02052689,-20.10795403,0.987970414,0.25800401,0.011108649,0.00229753,0.059846669,13,3138.577637,0.161973953
3811,clean_fileid_175_5-207836-A-29-5-219379-A-11_snr21_pitch_0.4_fileid_12131.wav,3.665621758,-20.27323151,-24.47101212,-24.6152401,0.987216661,0.353236765,0.00010923,8.47E-05,0.05043827,21,3614.934082,0.148599863
3812,clean_fileid_175_5-211408-A-37-3-178096-A-6_snr2_pitch_-0.4_fileid_11950.wav,1.840280175,-9.008882523,-11.53330326,-11.68521976,0.924038624,1.505763888,0.001241002,0.000741502,0.07496576,2,4318.510742,0.149600983
3813,clean_fileid_175_5-213836-A-9-4-183882-B-28_snr27_pitch_-0.07_fileid_7755.wav,4.039373875,-20.90501404,-28.21960831,-28.48158646,0.997371664,0.270006716,0.001457663,0.00086984,0.074932232,27,3162.349609,0.137622833
3814,clean_fileid_175_5-215172-A-13-4-59579-B-20_snr3_pitch_0.67_fileid_14320.wav,2.74558115,-8.646569252,-8.838270187,-8.952980042,0.9476252,0.549703121,0.076607972,0.009514634,0.092154667,3,3918.543457,0.145605326
3815,clean_fileid_175_5-215658-B-12-3-155312-A-0_snr14_pitch_0.8_fileid_7909.wav,2.961176872,-14.4366951,-18.89671707,-19.06643867,0.976987429,0.575870872,0.001848611,0.0008592,0.057713147,14,3305.657715,0.159562349
3816,clean_fileid_175_5-216214-A-13-1-72229-A-6_snr23_pitch_-1.0_fileid_8313.wav,3.872778416,-20.07866859,-25.73761368,-25.92269897,0.995324478,0.244423151,0.000828231,0.000405862,0.058509309,23,3166.534424,0.15159893
3817,clean_fileid_175_5-221593-A-21-1-211527-B-20_snr15_pitch_-0.04_fileid_6113.wav,3.412746906,-16.07335281,-20.64810753,-20.83126831,0.980027419,0.389181137,0.000816684,0.000443239,0.053880069,15,3284.963623,0.156461716
3818,clean_fileid_175_5-235671-A-38-4-161579-B-40_snr26_pitch_-0.58_fileid_132.wav,3.825561762,-21.41597748,-28.04370117,-28.42212486,0.997992074,0.277577907,0.001727156,0.000870759,0.064722687,26,3179.585205,0.132645845
3819,clean_fileid_175_5-244315-A-6-2-39945-A-19_snr26_pitch_-0.38_fileid_13277.wav,3.727764606,-21.27285385,-26.3594532,-26.77206802,0.993527376,0.335128963,0.000227795,0.000138548,0.043837078,26,3185.818604,0.15258646
3820,clean_fileid_175_5-251963-A-47-2-125821-A-13_snr14_pitch_0.11_fileid_8797.wav,2.923224449,-14.00501728,-18.60448647,-18.95088387,0.969564076,0.628354728,0.012829699,0.004003303,0.132919967,14,3825.255127,0.168553829
