,noisy,pesq_wb,pesq_nb,apc-snr,stft_snr,time_sisnr_,stoi_score,pmsqe_score,time,mse,log_mse
12396,clean_fileid_6_2-77945-B-41-3-142349-A-17_snr22_pitch_0.97_fileid_3950.wav,2.989001751,3.287931442,11.78135967,12.44292641,12.43744278,0.986740255,0.944015801,0.28025198,0.370126188,6483.541504
12397,clean_fileid_6_2-95035-A-1-3-147343-A-34_snr19_pitch_0.35_fileid_7118.wav,3.261275768,3.528459787,12.53520489,12.84447193,12.84011078,0.974928418,0.5311867,0.283242941,2.30772543,6198.873535
12398,clean_fileid_6_2-99955-C-7-1-27405-A-28_snr12_pitch_-0.6_fileid_117.wav,2.276258707,3.488280773,11.8755827,12.3769474,12.37249374,0.982958864,0.751485705,0.281248331,0.286608011,6169.805664
12399,clean_fileid_6_3-100024-B-27-3-83527-A-4_snr17_pitch_-0.36_fileid_10061.wav,2.21605444,2.547949791,13.01634598,13.15562153,13.14268208,0.958963723,1.051273942,0.285238504,4.147781849,6876.141602
12400,clean_fileid_6_3-102583-B-49-4-209698-A-37_snr11_pitch_0.33_fileid_10318.wav,2.053245068,2.507054329,11.57438183,11.89031792,11.88763523,0.945762931,1.175679922,0.284201145,0.140090406,6837.948242
12401,clean_fileid_6_3-108451-A-17-2-137162-A-11_snr9_pitch_0.54_fileid_940.wav,1.416741848,1.849215746,12.64147758,12.5215044,12.51793098,0.883980089,1.859053731,0.283573627,0.33752647,7628.872559
12402,clean_fileid_6_3-108451-B-17-2-52789-A-4_snr11_pitch_-0.91_fileid_1791.wav,1.615814209,2.317333937,11.50977325,11.72297478,11.71875477,0.937447881,1.745119691,0.274591446,0.112295911,7185.062988
12403,clean_fileid_6_3-118656-A-41-5-238021-A-35_snr5_pitch_0.76_fileid_5538.wav,1.263097763,1.899612188,14.42405224,14.36414623,14.33724403,0.903841136,2.505598783,0.283243418,4.09277153,8040.854492
12404,clean_fileid_6_3-123086-A-28-5-213836-C-9_snr21_pitch_-0.2_fileid_11078.wav,2.939056158,3.124938011,11.91050053,12.41788292,12.41245842,0.979055181,0.991653979,0.28314209,0.586746395,6173.153809
12405,clean_fileid_6_3-127874-A-17-2-102414-G-17_snr28_pitch_0.3_fileid_2752.wav,3.550053835,3.705670357,10.9498024,11.41795063,11.41670418,0.99362942,0.511983514,0.275229454,0.075796835,6028.92627
12406,clean_fileid_6_3-135650-A-45-2-117330-A-28_snr-9_pitch_-0.96_fileid_11237.wav,1.090524077,1.272315979,18.29661942,21.75557327,21.70934296,0.707193455,2.949529409,0.281248808,0.03945582,8788.598633
